Id,v,longitude,latitude,rin,eevvib,eevrot,deltaebarrier,bin
5026,19,-131,2.956135,1.983302,3.177302,2.231358,-0.443592,121
5027,8,-164,2.982149,2.170554,1.465094,3.946168,-0.960767,102
5028,29,-97,3.007157,1.878102,4.408528,1.005234,-0.059566,145
5029,25,-111,3.014316,1.914656,3.959854,1.454624,-0.197075,137
5030,27,-104,3.014496,1.895386,4.192497,1.221999,-0.124944,141
5031,0,-185,3.032814,2.496506,0,5.416328,-1.376044,68
5032,20,-128,3.033152,1.971105,3.315761,2.100601,-0.3964,125
5033,2,-180,3.033639,2.360091,0.384816,5.031594,-1.268987,78
5034,23,-118,3.040836,1.935973,3.712313,1.704817,-0.272712,129
5035,31,-91,3.056417,1.864447,4.605585,0.813103,-0.002621,149
5036,30,-94,3.061498,1.870985,4.50961,0.909586,-0.027593,149
5037,14,-147,3.091205,2.056589,2.441203,2.980964,-0.661971,114
5038,7,-167,3.093651,2.195171,1.292494,4.129918,-1.005129,94
5039,13,-150,3.098835,2.073208,2.285505,3.137425,-0.70881,110
5040,15,-144,3.09905,2.040851,2.594109,2.828842,-0.614913,114
5041,4,-175,3.100957,2.281371,0.757012,4.66613,-1.159682,72
5042,28,-101,3.109635,1.887292,4.302718,1.121292,-0.086371,145
5043,21,-125,3.117069,1.959476,3.451147,1.973607,-0.349737,125
5044,16,-141,3.121191,2.025919,2.744207,2.680959,-0.567735,118
5045,26,-108,3.121741,1.905611,4.078133,1.347087,-0.154681,137
5046,12,-153,3.123047,2.090799,2.127024,3.298327,-0.755339,110
5047,24,-115,3.144495,1.925942,3.837858,1.589638,-0.228026,133
5048,17,-138,3.156365,2.011729,2.891467,2.537216,-0.520545,117
5049,11,-156,3.164898,2.10947,1.965758,3.463778,-0.801471,106
5050,29,-98,3.181628,1.879667,4.408528,1.022681,-0.051202,145
5051,18,-135,3.203204,1.998229,3.03585,2.397517,-0.473464,121
5052,22,-122,3.205881,1.948388,3.583367,1.850267,-0.303787,125
5053,30,-95,3.217427,1.872544,4.50961,0.925179,-0.020728,149
5054,27,-105,3.218766,1.897027,4.192497,1.242426,-0.114447,141
5055,10,-159,3.225387,2.129354,1.801695,3.63389,-0.847127,106
5056,6,-170,3.22752,2.222024,1.116977,4.318822,-1.048724,94
5057,25,-112,3.245392,1.916391,3.959854,1.477731,-0.184769,137
5058,19,-132,3.260228,1.985373,3.177302,2.261767,-0.42662,121
5059,1,-183,3.271785,2.416343,0.194009,5.246216,-1.30882,68
5060,3,-178,3.296765,2.319121,0.572467,4.870255,-1.201124,72
5061,23,-119,3.297309,1.937816,3.712313,1.730464,-0.258763,129
5062,28,-102,3.29951,1.888905,4.302718,1.140279,-0.076948,145
5063,9,-162,3.305472,2.15062,1.634816,3.808777,-0.892232,106
5064,20,-129,3.325799,1.973121,3.315761,2.129865,-0.380163,125
5065,26,-109,3.33984,1.90731,4.078133,1.368897,-0.143296,141
5066,29,-99,3.3554,1.881262,4.408528,1.040059,-0.043028,149
5067,30,-96,3.371117,1.874139,4.50961,0.940548,-0.014205,149
5068,5,-173,3.384641,2.251637,0.938498,4.513012,-1.091487,90
5069,24,-116,3.388717,1.927742,3.837858,1.61406,-0.214915,133
5070,21,-126,3.398108,1.96144,3.451147,2.00171,-0.334256,125
5071,8,-165,3.406092,2.173479,1.465094,3.988562,-0.936715,102
5072,27,-106,3.423178,1.898694,4.192497,1.262867,-0.104059,141
5073,15,-145,3.448817,2.043199,2.594109,2.863819,-0.595214,118
5074,14,-148,3.451913,2.059009,2.441203,3.017035,-0.641619,114
5075,16,-142,3.45993,2.028199,2.744207,2.714832,-0.548705,118
5076,13,-151,3.470414,2.075705,2.285505,3.174583,-0.687818,114
5077,22,-123,3.475111,1.950303,3.583367,1.87719,-0.289087,129
5078,25,-113,3.476969,1.918152,3.959854,1.500889,-0.17254,137
5079,17,-139,3.483982,2.013945,2.891467,2.569978,-0.502199,117
5080,28,-103,3.489117,1.890547,4.302718,1.15924,-0.067674,145
5081,12,-154,3.50543,2.093376,2.127024,3.336565,-0.73372,110
5082,2,-181,3.518518,2.363837,0.384816,5.080082,-1.241537,78
5083,18,-136,3.519593,2.000384,3.03585,2.429156,-0.455817,121
5084,30,-97,3.521504,1.875775,4.50961,0.955587,-0.008131,149
5085,29,-100,3.528146,1.882888,4.408528,1.057333,-0.035077,149
5086,7,-168,3.528146,2.19821,1.292494,4.173367,-0.980509,102
5087,0,-186,3.537771,2.500797,0,5.466823,-1.347483,68
5088,23,-120,3.554484,1.939686,3.712313,1.756182,-0.244875,133
5089,11,-157,3.558021,2.112132,1.965758,3.50309,-0.779238,110
5090,26,-110,3.558231,1.909035,4.078133,1.390736,-0.132008,141
5091,19,-133,3.565262,1.98747,3.177302,2.29227,-0.409692,121
5092,4,-176,3.565891,2.284786,0.757012,4.712624,-1.133358,72
5093,20,-130,3.619334,1.975163,3.315761,2.159219,-0.363973,125
5094,27,-107,3.627587,1.900389,4.192497,1.283308,-0.093796,145
5095,10,-160,3.629193,2.132109,1.801695,3.67427,-0.824293,106
5096,24,-117,3.633508,1.929569,3.837858,1.638539,-0.201876,133
5097,30,-98,3.666407,1.877464,4.50961,0.970077,-0.002724,149
5098,6,-171,3.672535,2.225188,1.116977,4.363323,-1.023547,94
5099,28,-104,3.678244,1.892219,4.302718,1.178153,-0.058569,145
5100,21,-127,3.679966,1.963431,3.451147,2.029896,-0.318827,125
5101,29,-101,3.699452,1.884548,4.408528,1.074464,-0.02739,149
5102,25,-114,3.708949,1.91994,3.959854,1.524087,-0.160397,137
5103,9,-163,3.71991,2.153473,1.634816,3.850221,-0.86881,106
5104,22,-124,3.745075,1.952244,3.583367,1.904187,-0.274447,129
5105,1,-184,3.767146,2.420337,0.194009,5.295752,-1.280857,68
5106,3,-179,3.772161,2.32271,0.572467,4.917795,-1.174272,78
5107,26,-111,3.776798,1.910788,4.078133,1.412593,-0.120827,141
5108,15,-146,3.799612,2.045576,2.594109,2.898898,-0.575559,118
5109,16,-143,3.799675,2.030507,2.744207,2.748807,-0.529718,118
5110,23,-121,3.812282,1.941582,3.712313,1.781961,-0.231055,133
5111,17,-140,3.812576,2.016189,2.891467,2.602837,-0.483897,122
5112,14,-149,3.813672,2.061458,2.441203,3.053211,-0.621311,114
5113,8,-166,3.831109,2.176438,1.465094,4.031064,-0.912717,102
5114,27,-108,3.831828,1.902112,4.192497,1.303732,-0.083672,145
5115,18,-137,3.836919,2.002566,3.03585,2.460889,-0.438217,121
5116,5,-174,3.840135,2.254939,0.938498,4.558561,-1.065766,90
5117,13,-152,3.843052,2.07823,2.285505,3.211846,-0.666871,114
5118,28,-105,3.866631,1.893921,4.302718,1.196992,-0.049661,149
5119,29,-102,3.868756,1.886246,4.408528,1.091394,-0.020024,149
5120,19,-134,3.871186,1.989594,3.177302,2.322863,-0.392813,125
5121,24,-118,3.878789,1.931423,3.837858,1.663067,-0.188916,137
5122,12,-155,3.888879,2.095983,2.127024,3.37491,-0.712147,110
5123,20,-131,3.913699,1.977232,3.315761,2.188655,-0.347836,125
5124,25,-115,3.941234,1.921755,3.959854,1.547315,-0.148352,141
5125,11,-158,3.952211,2.114826,1.965758,3.542509,-0.757054,110
5126,21,-128,3.962578,1.965448,3.451147,2.058158,-0.303457,125
5127,7,-169,3.963702,2.201285,1.292494,4.216923,-0.955947,102
5128,26,-112,3.995406,1.912569,4.078133,1.434454,-0.109768,141
5129,2,-182,4.004361,2.367628,0.384816,5.128667,-1.214168,78
5130,22,-125,4.015703,1.954213,3.583367,1.93125,-0.259873,129
5131,4,-177,4.031839,2.288241,0.757012,4.759219,-1.107103,72
5132,10,-161,4.034063,2.134896,1.801695,3.714757,-0.80151,106
5133,29,-103,4.035225,1.887984,4.408528,1.108041,-0.013063,149
5134,27,-109,4.03572,1.903866,4.192497,1.324121,-0.073708,145
5135,0,-187,4.043625,2.505142,0,5.517409,-1.319015,68
5136,28,-106,4.053971,1.895657,4.302718,1.215726,-0.04098,149
5137,23,-122,4.070627,1.943504,3.712313,1.807796,-0.217312,133
5138,6,-172,4.118584,2.228389,1.116977,4.407928,-0.998433,102
5139,24,-119,4.124459,1.933304,3.837858,1.687634,-0.176048,137
5140,9,-164,4.135403,2.156359,1.634816,3.89177,-0.845442,106
5141,16,-144,4.14038,2.032844,2.744207,2.782877,-0.51078,118
5142,17,-141,4.142097,2.01846,2.891467,2.635789,-0.465644,122
5143,15,-147,4.151395,2.047982,2.594109,2.934077,-0.555952,118
5144,18,-138,4.155132,2.004776,3.03585,2.49271,-0.420669,121
5145,25,-116,4.173703,1.923598,3.959854,1.570562,-0.136416,141
5146,14,-150,4.176435,2.063937,2.441203,3.089487,-0.60105,114
5147,19,-135,4.177946,1.991745,3.177302,2.353539,-0.375989,125
5148,29,-104,4.197432,1.88977,4.408528,1.124262,-0.00665,149
5149,20,-132,4.208833,1.979328,3.315761,2.218169,-0.33176,125
5150,26,-113,4.213905,1.91438,4.078133,1.456304,-0.098846,145
5151,13,-153,4.216711,2.080787,2.285505,3.249212,-0.645972,114
5152,27,-110,4.239038,1.905651,4.192497,1.344453,-0.063927,145
5153,28,-107,4.239862,1.897427,4.302718,1.234315,-0.032568,149
5154,21,-129,4.245882,1.967492,3.451147,2.086488,-0.288154,129
5155,3,-180,4.248535,2.326341,0.572467,4.965432,-1.147497,78
5156,8,-167,4.257172,2.179432,1.465094,4.07367,-0.888777,106
5157,1,-185,4.263427,2.42438,0.194009,5.34538,-1.252982,68
5158,12,-156,4.273351,2.098622,2.127024,3.413357,-0.690625,114
5159,22,-126,4.286919,1.956209,3.583367,1.958371,-0.245374,133
5160,5,-175,4.296644,2.258279,0.938498,4.604212,-1.040113,90
5161,23,-123,4.329429,1.945455,3.712313,1.833676,-0.203656,133
5162,11,-159,4.347429,2.117553,1.965758,3.582031,-0.734923,110
5163,29,-105,4.351883,1.891622,4.408528,1.139707,-0.001136,149
5164,24,-120,4.370423,1.935213,3.837858,1.712231,-0.163281,137
5165,7,-170,4.400284,2.204396,1.292494,4.260581,-0.931447,102
5166,25,-117,4.40623,1.92547,3.959854,1.593815,-0.124604,141
5167,28,-108,4.423776,1.899236,4.302718,1.252706,-0.024478,149
5168,26,-114,4.432127,1.916221,4.078133,1.478126,-0.08808,145
5169,10,-162,4.439956,2.137716,1.801695,3.755347,-0.778784,110
5170,27,-111,4.441526,1.907468,4.192497,1.364702,-0.054354,145
5171,17,-142,4.472495,2.020761,2.891467,2.668829,-0.447448,122
5172,18,-139,4.474177,2.007014,3.03585,2.524615,-0.403179,121
5173,16,-145,4.482,2.03521,2.744207,2.817039,-0.491896,122
5174,19,-136,4.48548,1.993925,3.177302,2.384292,-0.359228,125
5175,2,-183,4.49114,2.371466,0.384816,5.177344,-1.186884,78
5176,4,-178,4.498768,2.291738,0.757012,4.805911,-1.080924,78
5177,15,-148,4.504118,2.050417,2.594109,2.969349,-0.536399,118
5178,20,-133,4.504675,1.981453,3.315761,2.247753,-0.315751,125
5179,21,-130,4.529805,1.969565,3.451147,2.11488,-0.272925,129
5180,14,-151,4.540159,2.066446,2.441203,3.125859,-0.580844,118
5181,0,-188,4.550339,2.509542,0,5.56808,-1.290646,68
5182,9,-165,4.551914,2.15928,1.634816,3.933422,-0.822133,106
5183,22,-127,4.558646,1.958233,3.583367,1.985544,-0.230959,133
5184,6,-173,4.56564,2.231628,1.116977,4.452634,-0.973387,102
5185,23,-124,4.588601,1.947434,3.712313,1.859593,-0.190094,137
5186,13,-154,4.591344,2.083374,2.285505,3.286675,-0.625129,114
5187,28,-109,4.604955,1.901086,4.302718,1.270824,-0.016785,149
5188,24,-121,4.616563,1.937151,3.837858,1.736845,-0.150627,137
5189,25,-118,4.638675,1.927373,3.959854,1.61706,-0.112928,141
5190,27,-112,4.64286,1.90932,4.192497,1.384835,-0.045022,149
5191,26,-115,4.649873,1.918093,4.078133,1.4999,-0.077488,145
5192,12,-157,4.658809,2.101292,2.127024,3.451903,-0.669159,114
5193,8,-168,4.684243,2.182462,1.465094,4.116377,-0.864899,106
5194,3,-181,4.725855,2.330016,0.572467,5.013164,-1.120804,78
5195,11,-160,4.743635,2.120311,1.965758,3.621652,-0.712849,110
5196,5,-176,4.75413,2.261659,0.938498,4.649961,-1.014534,90
5197,1,-186,4.760596,2.428473,0.194009,5.395097,-1.2252,68
5198,28,-110,4.78218,1.902985,4.302718,1.288546,-0.009613,149
5199,19,-137,4.793731,1.996133,3.177302,2.415117,-0.342536,125
5200,18,-140,4.793998,2.009282,3.03585,2.556597,-0.385754,126
5201,20,-134,4.801154,1.983606,3.315761,2.277401,-0.299816,129
5202,17,-143,4.80372,2.02309,2.891467,2.701951,-0.429313,122
5203,21,-131,4.814273,1.971666,3.451147,2.143327,-0.257779,129
5204,16,-146,4.824483,2.037606,2.744207,2.851288,-0.473072,122
5205,22,-128,4.830796,1.960286,3.583367,2.012759,-0.216636,133
5206,7,-171,4.83786,2.207543,1.292494,4.304339,-0.907014,102
5207,27,-113,4.842641,1.911209,4.192497,1.404813,-0.035973,149
5208,10,-163,4.846842,2.140569,1.801695,3.796035,-0.756117,110
5209,23,-125,4.84804,1.949443,3.712313,1.885537,-0.17664,137
5210,15,-149,4.857735,2.052882,2.594109,3.004711,-0.516904,118
5211,24,-122,4.862761,1.93912,3.837858,1.761465,-0.138099,141
5212,26,-116,4.866913,1.919998,4.078133,1.521604,-0.067095,145
5213,25,-119,4.870881,1.929306,3.959854,1.64028,-0.101406,141
5214,14,-152,4.904802,2.068986,2.441203,3.162324,-0.560696,118
5215,28,-111,4.952956,1.904945,4.302718,1.305624,-0.003211,149
5216,4,-179,4.966643,2.295277,0.757012,4.852699,-1.054824,78
5217,13,-155,4.966912,2.085992,2.285505,3.324232,-0.604344,114
5218,9,-166,4.969408,2.162235,1.634816,3.975171,-0.798887,110
5219,2,-184,4.97882,2.375351,0.384816,5.226112,-1.159689,78
5220,6,-174,5.01367,2.234905,1.116977,4.497437,-0.948413,102
5221,27,-114,5.040329,1.913138,4.192497,1.424582,-0.027259,149
5222,12,-158,5.045213,2.103994,2.127024,3.490543,-0.647754,114
5223,0,-189,5.057883,2.513998,0,5.618835,-1.262379,68
5224,26,-117,5.082969,1.921939,4.078133,1.54321,-0.05693,145
5225,20,-135,5.098202,1.985788,3.315761,2.307106,-0.283964,129
5226,21,-132,5.099203,1.973797,3.451147,2.17182,-0.242723,133
5227,19,-138,5.102635,1.998371,3.177302,2.446008,-0.325918,125
5228,25,-120,5.102656,1.931272,3.959854,1.663458,-0.090058,145
5229,22,-129,5.103274,1.962368,3.583367,2.040007,-0.202415,133
5230,23,-126,5.107633,1.951481,3.712313,1.911497,-0.163303,137
5231,24,-123,5.108877,1.941119,3.837858,1.786076,-0.125711,141
5232,8,-169,5.112284,2.185527,1.465094,4.159181,-0.841089,106
5233,18,-141,5.114537,2.011579,3.03585,2.58865,-0.3684,126
5234,17,-144,5.135713,2.02545,2.891467,2.735151,-0.411247,122
5235,11,-161,5.140793,2.123103,1.965758,3.661367,-0.690837,114
5236,16,-147,5.167779,2.040031,2.744207,2.885617,-0.454314,122
5237,3,-182,5.204084,2.333736,0.572467,5.060987,-1.094196,78
5238,15,-150,5.212201,2.055379,2.594109,3.040157,-0.497474,122
5239,5,-177,5.212563,2.26508,0.938498,4.695804,-0.989031,102
5240,27,-115,5.235165,1.915111,4.192497,1.444066,-0.018959,149
5241,10,-164,5.254676,2.143456,1.801695,3.836819,-0.733515,110
5242,1,-187,5.258613,2.432617,0.194009,5.444899,-1.197517,68
5243,14,-153,5.270317,2.071557,2.441203,3.198875,-0.540612,118
5244,7,-172,5.276393,2.210728,1.292494,4.348192,-0.882652,106
5245,26,-118,5.297705,1.923916,4.078133,1.564684,-0.047025,149
5246,25,-121,5.333795,1.933271,3.959854,1.686572,-0.078904,145
5247,13,-156,5.343371,2.088643,2.285505,3.361878,-0.583623,118
5248,24,-124,5.354759,1.94315,3.837858,1.810664,-0.113478,141
5249,23,-127,5.367263,1.953551,3.712313,1.93746,-0.150097,137
5250,22,-130,5.375987,1.964481,3.583367,2.067278,-0.188307,137
5251,21,-133,5.384512,1.975957,3.451147,2.200351,-0.227767,133
5252,9,-167,5.387848,2.165226,1.634816,4.017015,-0.775709,110
5253,20,-136,5.395742,1.988001,3.315761,2.33686,-0.268202,129
5254,19,-139,5.412115,2.000639,3.177302,2.476956,-0.309385,125
5255,27,-116,5.425944,1.917136,4.192497,1.463144,-0.011192,149
5256,12,-159,5.432521,2.106729,2.127024,3.529274,-0.626413,114
5257,4,-180,5.435435,2.298859,0.757012,4.899578,-1.028807,78
5258,18,-142,5.435726,2.013905,3.03585,2.620769,-0.351125,126
5259,6,-175,5.462633,2.238221,1.116977,4.542333,-0.923514,102
5260,2,-185,5.467371,2.379284,0.384816,5.274968,-1.132588,78
5261,17,-145,5.468418,2.02784,2.891467,2.768421,-0.393254,126
5262,26,-119,5.510683,1.925933,4.078133,1.585981,-0.037426,149
5263,16,-148,5.511834,2.042488,2.744207,2.920023,-0.435627,122
5264,11,-162,5.538858,2.125928,1.965758,3.701174,-0.668894,114
5265,8,-170,5.541263,2.188629,1.465094,4.202079,-0.817349,106
5266,25,-122,5.564042,1.935306,3.959854,1.709596,-0.067971,145
5267,0,-190,5.566221,2.518511,0,5.669668,-1.234219,68
5268,15,-151,5.56746,2.057907,2.594109,3.075683,-0.478114,122
5269,24,-125,5.60023,1.945215,3.837858,1.835212,-0.101421,141
5270,27,-117,5.610293,1.919223,4.192497,1.481578,-0.004197,149
5271,23,-128,5.626794,1.955652,3.712313,1.963413,-0.137036,141
5272,14,-154,5.636653,2.07416,2.441203,3.235509,-0.520598,118
5273,22,-131,5.648816,1.966626,3.583367,2.094561,-0.174324,137
5274,10,-165,5.66342,2.146379,1.801695,3.877693,-0.710982,110
5275,21,-134,5.670104,1.978149,3.451147,2.22891,-0.212921,133
5276,5,-178,5.671908,2.268542,0.938498,4.741739,-0.96361,102
5277,3,-183,5.683192,2.337502,0.572467,5.108898,-1.067679,78
5278,20,-137,5.693693,1.990244,3.315761,2.366655,-0.252539,129
5279,7,-173,5.715843,2.213952,1.292494,4.392137,-0.858367,106
5280,13,-157,5.720673,2.091326,2.285505,3.399608,-0.562973,118
5281,26,-120,5.721332,1.927992,4.078133,1.607046,-0.02819,149
5282,19,-140,5.722107,2.002938,3.177302,2.507955,-0.292943,130
5283,1,-188,5.757452,2.436813,0.194009,5.494783,-1.169935,68
5284,18,-143,5.757507,2.016263,3.03585,2.652947,-0.333935,126
5285,25,-123,5.793096,1.937378,3.959854,1.732502,-0.057289,145
5286,17,-146,5.801777,2.030261,2.891467,2.801757,-0.375343,126
5287,9,-168,5.807197,2.168252,1.634816,4.05895,-0.752604,110
5288,12,-160,5.820686,2.109497,2.127024,3.56809,-0.605144,114
5289,24,-126,5.845089,1.947314,3.837858,1.859698,-0.089557,145
5290,16,-149,5.856589,2.044976,2.744207,2.954498,-0.417019,122
5291,23,-129,5.886075,1.957787,3.712313,1.989341,-0.124135,141
5292,4,-181,5.905109,2.302484,0.757012,4.946546,-1.002878,78
5293,6,-176,5.9125,2.241578,1.116977,4.58732,-0.898697,106
5294,22,-132,5.921646,1.968802,3.583367,2.121844,-0.160478,137
5295,15,-152,5.923461,2.060466,2.594109,3.111283,-0.45883,122
5296,26,-121,5.928821,1.9301,4.078133,1.627795,-0.019402,149
5297,11,-163,5.937793,2.128788,1.965758,3.741067,-0.647022,114
5298,21,-135,5.955878,1.980373,3.451147,2.257487,-0.198196,137
5299,2,-186,5.956754,2.383265,0.384816,5.323906,-1.105585,78
5300,8,-171,5.97114,2.191768,1.465094,4.245067,-0.793686,110
5301,20,-138,5.991965,1.992519,3.315761,2.396482,-0.236985,133
5302,14,-155,6.003764,2.076795,2.441203,3.27222,-0.500659,118
5303,25,-124,6.020583,1.93949,3.959854,1.75525,-0.046896,149
5304,19,-141,6.032532,2.005268,3.177302,2.538997,-0.276601,130
5305,10,-166,6.073036,2.149336,1.801695,3.918655,-0.688524,114
5306,0,-191,6.075325,2.523081,0,5.720579,-1.206171,68
5307,18,-144,6.079806,2.018653,3.03585,2.685177,-0.316837,126
5308,24,-127,6.089099,1.94945,3.837858,1.884098,-0.077913,145
5309,13,-158,6.09877,2.094042,2.285505,3.437418,-0.542398,118
5310,26,-122,6.131824,1.932263,4.078133,1.648096,-0.011193,149
5311,5,-179,6.132128,2.272046,0.938498,4.787761,-0.938275,102
5312,17,-147,6.13572,2.032714,2.891467,2.835151,-0.35752,126
5313,23,-130,6.144934,1.959957,3.712313,2.015227,-0.111413,141
5314,7,-174,6.156183,2.217214,1.292494,4.436171,-0.834161,106
5315,3,-184,6.163144,2.341313,0.572467,5.156893,-1.041257,78
5316,22,-133,6.194342,1.971012,3.583367,2.149113,-0.146784,141
5317,16,-150,6.201988,2.047497,2.744207,2.989038,-0.398495,126
5318,12,-161,6.209665,2.1123,2.127024,3.606988,-0.58395,118
5319,9,-169,6.227412,2.171315,1.634816,4.100971,-0.729576,110
5320,21,-136,6.241725,1.982629,3.451147,2.286072,-0.183604,137
5321,25,-125,6.246019,1.941645,3.959854,1.777794,-0.036842,149
5322,1,-189,6.257078,2.441062,0.194009,5.544745,-1.14246,68
5323,15,-153,6.280147,2.063058,2.594109,3.146952,-0.439629,122
5324,20,-139,6.290466,1.994826,3.315761,2.426332,-0.22155,133
5325,26,-123,6.327615,1.934497,4.078133,1.667675,-0.003837,149
5326,24,-128,6.331982,1.951623,3.837858,1.908387,-0.066517,145
5327,11,-164,6.33755,2.131683,1.965758,3.781043,-0.625227,114
5328,19,-142,6.343302,2.00763,3.177302,2.570074,-0.260368,130
5329,6,-177,6.363232,2.244975,1.116977,4.632393,-0.873964,106
5330,14,-156,6.371594,2.079464,2.441203,3.309003,-0.480801,122
5331,4,-182,6.375629,2.306153,0.757012,4.993598,-0.977042,102
5332,8,-172,6.401878,2.194946,1.465094,4.28814,-0.770104,110
5333,18,-145,6.402547,2.021075,3.03585,2.717452,-0.299841,130
5334,23,-131,6.403178,1.962162,3.712313,2.041051,-0.098888,145
5335,2,-187,6.446942,2.387297,0.384816,5.372925,-1.078684,78
5336,22,-134,6.466755,1.973257,3.583367,2.176355,-0.133256,141
5337,25,-126,6.468741,1.943847,3.959854,1.800066,-0.027192,149
5338,17,-148,6.470184,2.035199,2.891467,2.868598,-0.339792,126
5339,13,-159,6.477618,2.096792,2.285505,3.475303,-0.521904,118
5340,10,-167,6.483479,2.15233,1.801695,3.959699,-0.666146,114
5341,21,-137,6.527523,1.984919,3.451147,2.314652,-0.169156,137
5342,16,-151,6.547967,2.05005,2.744207,3.023636,-0.380063,126
5343,24,-129,6.573391,1.953838,3.837858,1.932528,-0.055403,145
5344,0,-192,6.585154,2.52771,0,5.771562,-1.178239,68
5345,20,-140,6.589089,1.997167,3.315761,2.456195,-0.206245,134
5346,5,-180,6.59319,2.275593,0.938498,4.833867,-0.913032,102
5347,7,-175,6.597367,2.220516,1.292494,4.480289,-0.810041,106
5348,12,-162,6.599408,2.115138,2.127024,3.645963,-0.562839,118
5349,15,-154,6.637463,2.065684,2.594109,3.182683,-0.420517,122
5350,3,-185,6.643909,2.345172,0.572467,5.20497,-1.014934,78
5351,9,-170,6.648454,2.174416,1.634816,4.143076,-0.70663,110
5352,19,-143,6.654334,2.010026,3.177302,2.601178,-0.244252,134
5353,23,-132,6.660579,1.964405,3.712313,2.066791,-0.086585,145
5354,25,-127,6.687785,1.946102,3.959854,1.821971,-0.018045,149
