id,v,Longitude,Latitude,rIn,EeVVib,EeVRot
4769,33,-6.000000e+01,-1.554224e+01,1.645527e+00,7.605817e+00,5.936477e-01
4770,17,-1.390000e+02,-1.553033e+01,1.809588e+00,4.426720e+00,3.773936e+00
4771,36,-2.800000e+01,-1.552192e+01,1.623340e+00,8.075809e+00,1.256886e-01
4772,5,-1.780000e+02,-1.552149e+01,2.023823e+00,1.408831e+00,6.792709e+00
4773,8,-1.690000e+02,-1.550950e+01,1.954938e+00,2.211477e+00,5.991262e+00
4774,13,-1.530000e+02,-1.549862e+01,1.866729e+00,3.478019e+00,4.725808e+00
4775,27,-9.700000e+01,-1.549390e+01,1.697606e+00,6.537208e+00,1.667090e+00
4776,4,-1.810000e+02,-1.546701e+01,2.051719e+00,1.134173e+00,7.072815e+00
4777,26,-1.020000e+02,-1.546294e+01,1.707381e+00,6.343844e+00,1.863551e+00
4778,34,-5.200000e+01,-1.545854e+01,1.638102e+00,7.767570e+00,4.402648e-01
4779,35,-4.200000e+01,-1.545357e+01,1.630700e+00,7.924287e+00,2.840449e-01
4780,9,-1.660000e+02,-1.544869e+01,1.935420e+00,2.471913e+00,5.736907e+00
4781,28,-9.200000e+01,-1.544732e+01,1.688379e+00,6.726384e+00,1.482573e+00
4782,36,-2.900000e+01,-1.543263e+01,1.623607e+00,8.075809e+00,1.346168e-01
4783,32,-6.800000e+01,-1.542807e+01,1.653830e+00,7.439177e+00,7.717053e-01
4784,21,-1.240000e+02,-1.540466e+01,1.760773e+00,5.316917e+00,2.896306e+00
4785,30,-8.100000e+01,-1.539664e+01,1.670665e+00,7.091781e+00,1.122244e+00
4786,20,-1.280000e+02,-1.538788e+01,1.772521e+00,5.099950e+00,3.114950e+00
4787,3,-1.840000e+02,-1.538251e+01,2.083469e+00,8.559607e-01,7.359477e+00
4788,22,-1.200000e+02,-1.537183e+01,1.749558e+00,5.530095e+00,2.686411e+00
4789,10,-1.630000e+02,-1.536035e+01,1.917180e+00,2.728790e+00,5.488864e+00
4790,31,-7.500000e+01,-1.535631e+01,1.662282e+00,7.267788e+00,9.502697e-01
4791,25,-1.070000e+02,-1.535270e+01,1.717720e+00,6.146377e+00,2.072042e+00
4792,33,-6.100000e+01,-1.534865e+01,1.646121e+00,7.605817e+00,6.130061e-01
4793,36,-3.000000e+01,-1.534034e+01,1.623882e+00,8.075809e+00,1.438458e-01
4794,29,-8.700000e+01,-1.532513e+01,1.679684e+00,6.911275e+00,1.309901e+00
4795,16,-1.430000e+02,-1.532242e+01,1.823697e+00,4.194971e+00,4.026476e+00
4796,19,-1.320000e+02,-1.532048e+01,1.784826e+00,4.879239e+00,3.342402e+00
4797,35,-4.300000e+01,-1.531988e+01,1.631104e+00,7.924287e+00,2.974137e-01
4798,37,-0.000000e+00,-1.531721e+01,1.617047e+00,8.221968e+00,0.000000e+00
4799,37,-1.000000e+00,-1.531417e+01,1.617056e+00,8.221968e+00,3.041000e-04
4800,37,-2.000000e+00,-1.530809e+01,1.617074e+00,8.221968e+00,9.122000e-04
4801,37,-3.000000e+00,-1.529896e+01,1.617101e+00,8.221968e+00,1.824400e-03
4802,34,-5.300000e+01,-1.529208e+01,1.638608e+00,7.767570e+00,4.569103e-01
4803,14,-1.500000e+02,-1.529171e+01,1.852267e+00,3.720604e+00,4.503914e+00
4804,23,-1.160000e+02,-1.529045e+01,1.738853e+00,5.739436e+00,2.485209e+00
4805,37,-4.000000e+00,-1.528680e+01,1.617137e+00,8.221968e+00,3.040600e-03
4806,37,-5.000000e+00,-1.527160e+01,1.617182e+00,8.221968e+00,4.560700e-03
4807,2,-1.870000e+02,-1.526757e+01,2.120872e+00,5.741937e-01,7.652739e+00
4808,37,-6.000000e+00,-1.525336e+01,1.617236e+00,8.221968e+00,6.384400e-03
4809,11,-1.600000e+02,-1.524506e+01,1.900048e+00,2.982104e+00,5.247079e+00
4810,36,-3.100000e+01,-1.524505e+01,1.624168e+00,8.075809e+00,1.533749e-01
4811,37,-7.000000e+00,-1.523209e+01,1.617299e+00,8.221968e+00,8.511800e-03
4812,37,-8.000000e+00,-1.520778e+01,1.617372e+00,8.221968e+00,1.094260e-02
4813,32,-6.900000e+01,-1.520721e+01,1.654515e+00,7.439177e+00,7.937906e-01
4814,18,-1.360000e+02,-1.520153e+01,1.797717e+00,4.654818e+00,3.578717e+00
4815,35,-4.400000e+01,-1.518324e+01,1.631517e+00,7.924287e+00,3.110783e-01
4816,37,-9.000000e+00,-1.518044e+01,1.617453e+00,8.221968e+00,1.367660e-02
4817,27,-9.800000e+01,-1.516647e+01,1.698652e+00,6.537208e+00,1.699834e+00
4818,24,-1.120000e+02,-1.516167e+01,1.728640e+00,5.944884e+00,2.292639e+00
4819,33,-6.200000e+01,-1.515219e+01,1.646726e+00,7.605817e+00,6.326524e-01
4820,37,-1.000000e+01,-1.515007e+01,1.617543e+00,8.221968e+00,1.671360e-02
4821,36,-3.200000e+01,-1.514677e+01,1.624463e+00,8.075809e+00,1.632033e-01
4822,28,-9.300000e+01,-1.513913e+01,1.689359e+00,6.726384e+00,1.513392e+00
4823,30,-8.200000e+01,-1.512950e+01,1.671506e+00,7.091781e+00,1.148959e+00
4824,34,-5.400000e+01,-1.512271e+01,1.639126e+00,7.767570e+00,4.738473e-01
4825,1,-1.900000e+02,-1.512176e+01,2.167863e+00,2.888725e-01,7.952641e+00
4826,37,-1.100000e+01,-1.511667e+01,1.617643e+00,8.221968e+00,2.005340e-02
4827,26,-1.030000e+02,-1.511622e+01,1.708493e+00,6.343844e+00,1.898222e+00
4828,31,-7.600000e+01,-1.511096e+01,1.663050e+00,7.267788e+00,9.748054e-01
4829,12,-1.570000e+02,-1.510343e+01,1.883890e+00,3.231849e+00,5.011497e+00
4830,37,-1.200000e+01,-1.508025e+01,1.617751e+00,8.221968e+00,2.369570e-02
4831,15,-1.470000e+02,-1.506044e+01,1.838512e+00,3.959593e+00,4.288052e+00
4832,36,-3.300000e+01,-1.504550e+01,1.624768e+00,8.075809e+00,1.733303e-01
4833,35,-4.500000e+01,-1.504364e+01,1.631941e+00,7.924287e+00,3.250377e-01
4834,37,-1.300000e+01,-1.504081e+01,1.617869e+00,8.221968e+00,2.764020e-02
4835,29,-8.800000e+01,-1.503614e+01,1.680600e+00,6.911275e+00,1.338800e+00
4836,17,-1.400000e+02,-1.503016e+01,1.811229e+00,4.426720e+00,3.823953e+00
4837,37,-1.400000e+01,-1.499834e+01,1.617996e+00,8.221968e+00,3.188660e-02
4838,25,-1.080000e+02,-1.498671e+01,1.718900e+00,6.146377e+00,2.108641e+00
4839,32,-7.000000e+01,-1.498353e+01,1.655211e+00,7.439177e+00,8.161586e-01
4840,21,-1.250000e+02,-1.496917e+01,1.762192e+00,5.316917e+00,2.939855e+00
4841,22,-1.210000e+02,-1.495310e+01,1.750919e+00,5.530095e+00,2.728285e+00
4842,33,-6.300000e+01,-1.495287e+01,1.647342e+00,7.605817e+00,6.525849e-01
4843,37,-1.500000e+01,-1.495286e+01,1.618132e+00,8.221968e+00,3.643460e-02
4844,34,-5.500000e+01,-1.495044e+01,1.639655e+00,7.767570e+00,4.910744e-01
4845,0,-1.930000e+02,-1.494467e+01,2.237974e+00,0.000000e+00,8.259222e+00
4846,36,-3.400000e+01,-1.494125e+01,1.625082e+00,8.075809e+00,1.837551e-01
4847,13,-1.540000e+02,-1.493607e+01,1.868599e+00,3.478019e+00,4.782063e+00
4848,20,-1.290000e+02,-1.493563e+01,1.773997e+00,5.099950e+00,3.160176e+00
4849,37,-1.600000e+01,-1.490437e+01,1.618277e+00,8.221968e+00,4.128370e-02
4850,35,-4.600000e+01,-1.490112e+01,1.632375e+00,7.924287e+00,3.392906e-01
4851,7,-1.730000e+02,-1.489027e+01,1.978204e+00,1.947483e+00,6.317179e+00
4852,23,-1.170000e+02,-1.488847e+01,1.740158e+00,5.739436e+00,2.525406e+00
4853,6,-1.760000e+02,-1.487982e+01,2.001097e+00,1.679934e+00,6.585772e+00
4854,8,-1.700000e+02,-1.487211e+01,1.957117e+00,2.211477e+00,6.055001e+00
4855,31,-7.700000e+01,-1.486282e+01,1.663829e+00,7.267788e+00,9.996189e-01
4856,30,-8.300000e+01,-1.485961e+01,1.672359e+00,7.091781e+00,1.175947e+00
4857,37,-1.700000e+01,-1.485287e+01,1.618431e+00,8.221968e+00,4.643370e-02
4858,19,-1.330000e+02,-1.485148e+01,1.786361e+00,4.879239e+00,3.389303e+00
4859,5,-1.790000e+02,-1.484027e+01,2.026221e+00,1.408831e+00,6.860831e+00
4860,27,-9.900000e+01,-1.483640e+01,1.699710e+00,6.537208e+00,1.732841e+00
4861,36,-3.500000e+01,-1.483404e+01,1.625406e+00,8.075809e+00,1.944767e-01
4862,28,-9.400000e+01,-1.482828e+01,1.690352e+00,6.726384e+00,1.544478e+00
4863,9,-1.670000e+02,-1.482587e+01,1.937535e+00,2.471913e+00,5.799189e+00
4864,16,-1.440000e+02,-1.480552e+01,1.825401e+00,4.194971e+00,4.078165e+00
4865,37,-1.800000e+01,-1.479837e+01,1.618594e+00,8.221968e+00,5.188400e-02
4866,24,-1.130000e+02,-1.477642e+01,1.729889e+00,5.944884e+00,2.331163e+00
4867,34,-5.600000e+01,-1.477528e+01,1.640194e+00,7.767570e+00,5.085902e-01
4868,4,-1.820000e+02,-1.477114e+01,2.054202e+00,1.134173e+00,7.142402e+00
4869,26,-1.040000e+02,-1.476692e+01,1.709619e+00,6.343844e+00,1.933153e+00
4870,32,-7.100000e+01,-1.475705e+01,1.655919e+00,7.439177e+00,8.388075e-01
4871,35,-4.700000e+01,-1.475566e+01,1.632819e+00,7.924287e+00,3.538359e-01
4872,10,-1.640000e+02,-1.475208e+01,1.919234e+00,2.728790e+00,5.549691e+00
4873,33,-6.400000e+01,-1.475069e+01,1.647970e+00,7.605817e+00,6.728022e-01
4874,29,-8.900000e+01,-1.474445e+01,1.681528e+00,6.911275e+00,1.367969e+00
4875,14,-1.510000e+02,-1.474365e+01,1.854086e+00,3.720604e+00,4.558720e+00
4876,37,-1.900000e+01,-1.474087e+01,1.618767e+00,8.221968e+00,5.763420e-02
4877,36,-3.600000e+01,-1.472386e+01,1.625740e+00,8.075809e+00,2.054944e-01
4878,18,-1.370000e+02,-1.471579e+01,1.799313e+00,4.654818e+00,3.627292e+00
4879,37,-2.000000e+01,-1.468037e+01,1.618949e+00,8.221968e+00,6.368390e-02
4880,3,-1.850000e+02,-1.467198e+01,2.086047e+00,8.559607e-01,7.430530e+00
4881,11,-1.610000e+02,-1.465133e+01,1.902045e+00,2.982104e+00,5.306452e+00
4882,25,-1.090000e+02,-1.461818e+01,1.720094e+00,6.146377e+00,2.145494e+00
4883,37,-2.100000e+01,-1.461688e+01,1.619140e+00,8.221968e+00,7.003260e-02
4884,31,-7.800000e+01,-1.461193e+01,1.664621e+00,7.267788e+00,1.024708e+00
4885,36,-3.700000e+01,-1.461073e+01,1.626084e+00,8.075809e+00,2.168073e-01
4886,35,-4.800000e+01,-1.460730e+01,1.633274e+00,7.924287e+00,3.686725e-01
4887,34,-5.700000e+01,-1.459725e+01,1.640744e+00,7.767570e+00,5.263934e-01
4888,30,-8.400000e+01,-1.458700e+01,1.673224e+00,7.091781e+00,1.203208e+00
4889,37,-2.200000e+01,-1.455041e+01,1.619341e+00,8.221968e+00,7.667970e-02
4890,33,-6.500000e+01,-1.454569e+01,1.648609e+00,7.605817e+00,6.933024e-01
4891,2,-1.880000e+02,-1.454236e+01,2.123558e+00,5.741937e-01,7.725259e+00
4892,22,-1.220000e+02,-1.453193e+01,1.752295e+00,5.530095e+00,2.770401e+00
4893,21,-1.260000e+02,-1.453127e+01,1.763625e+00,5.316917e+00,2.983645e+00
4894,32,-7.200000e+01,-1.452777e+01,1.656639e+00,7.439177e+00,8.617354e-01
4895,17,-1.410000e+02,-1.452771e+01,1.812887e+00,4.426720e+00,3.874198e+00
4896,15,-1.480000e+02,-1.452686e+01,1.840280e+00,3.959593e+00,4.341410e+00
4897,12,-1.580000e+02,-1.452421e+01,1.885831e+00,3.231849e+00,5.069419e+00
4898,28,-9.500000e+01,-1.451478e+01,1.691359e+00,6.726384e+00,1.575827e+00
4899,27,-1.000000e+02,-1.450372e+01,1.700783e+00,6.537208e+00,1.766108e+00
4900,36,-3.800000e+01,-1.449466e+01,1.626437e+00,8.075809e+00,2.284143e-01
4901,23,-1.180000e+02,-1.448403e+01,1.741477e+00,5.739436e+00,2.565850e+00
4902,20,-1.300000e+02,-1.448100e+01,1.775489e+00,5.099950e+00,3.205638e+00
4903,37,-2.300000e+01,-1.448096e+01,1.619550e+00,8.221968e+00,8.362480e-02
4904,35,-4.900000e+01,-1.445603e+01,1.633739e+00,7.924287e+00,3.837992e-01
4905,29,-9.000000e+01,-1.445008e+01,1.682470e+00,6.911275e+00,1.397406e+00
4906,34,-5.800000e+01,-1.441636e+01,1.641305e+00,7.767570e+00,5.444824e-01
4907,26,-1.050000e+02,-1.441506e+01,1.710759e+00,6.343844e+00,1.968339e+00
4908,37,-2.400000e+01,-1.440854e+01,1.619770e+00,8.221968e+00,9.086710e-02
4909,24,-1.140000e+02,-1.438869e+01,1.731152e+00,5.944884e+00,2.369936e+00
4910,1,-1.910000e+02,-1.438186e+01,2.170681e+00,2.888725e-01,8.026630e+00
4911,19,-1.340000e+02,-1.438014e+01,1.787913e+00,4.879239e+00,3.436437e+00
4912,36,-3.900000e+01,-1.437566e+01,1.626801e+00,8.075809e+00,2.403146e-01
4913,13,-1.550000e+02,-1.437136e+01,1.870486e+00,3.478019e+00,4.838534e+00
4914,31,-7.900000e+01,-1.435829e+01,1.665425e+00,7.267788e+00,1.050072e+00
4915,33,-6.600000e+01,-1.433787e+01,1.649259e+00,7.605817e+00,7.140841e-01
4916,37,-2.500000e+01,-1.433315e+01,1.619998e+00,8.221968e+00,9.840620e-02
4917,30,-8.500000e+01,-1.431170e+01,1.674103e+00,7.091781e+00,1.230739e+00
4918,35,-5.000000e+01,-1.430188e+01,1.634215e+00,7.924287e+00,3.992146e-01
4919,32,-7.300000e+01,-1.429571e+01,1.657371e+00,7.439177e+00,8.849406e-01
4920,16,-1.450000e+02,-1.428639e+01,1.827122e+00,4.194971e+00,4.130079e+00
4921,37,-2.600000e+01,-1.425479e+01,1.620236e+00,8.221968e+00,1.062414e-01
4922,36,-4.000000e+01,-1.425373e+01,1.627175e+00,8.075809e+00,2.525072e-01
4923,25,-1.100000e+02,-1.424713e+01,1.721303e+00,6.146377e+00,2.182599e+00
4924,7,-1.740000e+02,-1.423629e+01,1.980471e+00,1.947483e+00,6.382577e+00
4925,8,-1.710000e+02,-1.423270e+01,1.959316e+00,2.211477e+00,6.118942e+00
4926,34,-5.900000e+01,-1.423263e+01,1.641878e+00,7.767570e+00,5.628558e-01
4927,18,-1.380000e+02,-1.422776e+01,1.800925e+00,4.654818e+00,3.676095e+00
4928,6,-1.770000e+02,-1.421126e+01,2.003438e+00,1.679934e+00,6.652629e+00
4929,9,-1.680000e+02,-1.420100e+01,1.939669e+00,2.471913e+00,5.861676e+00
4930,28,-9.600000e+01,-1.419867e+01,1.692379e+00,6.726384e+00,1.607438e+00
4931,14,-1.520000e+02,-1.419342e+01,1.855922e+00,3.720604e+00,4.613743e+00
4932,0,-1.940000e+02,-1.419008e+01,2.240977e+00,0.000000e+00,8.334681e+00
4933,37,-2.700000e+01,-1.417349e+01,1.620484e+00,8.221968e+00,1.143720e-01
4934,27,-1.010000e+02,-1.416847e+01,1.701870e+00,6.537208e+00,1.799633e+00
4935,5,-1.800000e+02,-1.415711e+01,2.028641e+00,1.408831e+00,6.929147e+00
4936,29,-9.100000e+01,-1.415307e+01,1.683425e+00,6.911275e+00,1.427107e+00
4937,35,-5.100000e+01,-1.414485e+01,1.634701e+00,7.924287e+00,4.149176e-01
4938,10,-1.650000e+02,-1.414175e+01,1.921308e+00,2.728790e+00,5.610724e+00
4939,36,-4.100000e+01,-1.412889e+01,1.627558e+00,8.075809e+00,2.649910e-01
4940,33,-6.700000e+01,-1.412726e+01,1.649922e+00,7.605817e+00,7.351454e-01
4941,22,-1.230000e+02,-1.410836e+01,1.753686e+00,5.530095e+00,2.812759e+00
4942,31,-8.000000e+01,-1.410194e+01,1.666241e+00,7.267788e+00,1.075707e+00
4943,21,-1.270000e+02,-1.409100e+01,1.765074e+00,5.316917e+00,3.027672e+00
4944,37,-2.800000e+01,-1.408923e+01,1.620741e+00,8.221968e+00,1.227974e-01
4945,23,-1.190000e+02,-1.407715e+01,1.742812e+00,5.739436e+00,2.606539e+00
4946,4,-1.830000e+02,-1.407336e+01,2.056708e+00,1.134173e+00,7.212180e+00
4947,32,-7.400000e+01,-1.406091e+01,1.658115e+00,7.439177e+00,9.084212e-01
4948,26,-1.060000e+02,-1.406066e+01,1.711913e+00,6.343844e+00,2.003779e+00
4949,11,-1.620000e+02,-1.405551e+01,1.904060e+00,2.982104e+00,5.366034e+00
4950,34,-6.000000e+01,-1.404607e+01,1.642461e+00,7.767570e+00,5.815120e-01
4951,30,-8.600000e+01,-1.403371e+01,1.674994e+00,7.091781e+00,1.258537e+00
4952,20,-1.310000e+02,-1.402404e+01,1.776997e+00,5.099950e+00,3.251335e+00
4953,17,-1.420000e+02,-1.402300e+01,1.814561e+00,4.426720e+00,3.924669e+00
4954,37,-2.900000e+01,-1.400204e+01,1.621007e+00,8.221968e+00,1.315169e-01
4955,36,-4.200000e+01,-1.400115e+01,1.627952e+00,8.075809e+00,2.777650e-01
4956,24,-1.150000e+02,-1.399850e+01,1.732431e+00,5.944884e+00,2.408956e+00
4957,15,-1.490000e+02,-1.399108e+01,1.842067e+00,3.959593e+00,4.394989e+00
4958,35,-5.200000e+01,-1.398495e+01,1.635198e+00,7.924287e+00,4.309067e-01
4959,3,-1.860000e+02,-1.395957e+01,2.088648e+00,8.559607e-01,7.501771e+00
4960,12,-1.590000e+02,-1.394289e+01,1.887790e+00,3.231849e+00,5.127551e+00
4961,33,-6.800000e+01,-1.391387e+01,1.650595e+00,7.605817e+00,7.564847e-01
4962,37,-3.000000e+01,-1.391191e+01,1.621283e+00,8.221968e+00,1.405297e-01
4963,38,-0.000000e+00,-1.391101e+01,1.614590e+00,8.362588e+00,0.000000e+00
4964,38,-1.000000e+00,-1.390804e+01,1.614599e+00,8.362588e+00,2.968000e-04
4965,19,-1.350000e+02,-1.390650e+01,1.789480e+00,4.879239e+00,3.483801e+00
4966,38,-2.000000e+00,-1.390211e+01,1.614617e+00,8.362588e+00,8.903000e-04
4967,38,-3.000000e+00,-1.389321e+01,1.614644e+00,8.362588e+00,1.780600e-03
4968,38,-4.000000e+00,-1.388134e+01,1.614680e+00,8.362588e+00,2.967500e-03
4969,28,-9.700000e+01,-1.387997e+01,1.693412e+00,6.726384e+00,1.639309e+00
4970,25,-1.110000e+02,-1.387360e+01,1.722526e+00,6.146377e+00,2.219953e+00
4971,36,-4.300000e+01,-1.387052e+01,1.628356e+00,8.075809e+00,2.908281e-01
4972,38,-5.000000e+00,-1.386650e+01,1.614726e+00,8.362588e+00,4.451000e-03
4973,34,-6.100000e+01,-1.385669e+01,1.643055e+00,7.767570e+00,6.004495e-01
4974,29,-9.200000e+01,-1.385343e+01,1.684393e+00,6.911275e+00,1.457071e+00
4975,38,-6.000000e+00,-1.384870e+01,1.614780e+00,8.362588e+00,6.230800e-03
4976,31,-8.100000e+01,-1.384289e+01,1.667070e+00,7.267788e+00,1.101612e+00
4977,27,-1.020000e+02,-1.383067e+01,1.702970e+00,6.537208e+00,1.833414e+00
4978,38,-7.000000e+00,-1.382794e+01,1.614843e+00,8.362588e+00,8.306900e-03
4979,32,-7.500000e+01,-1.382337e+01,1.658871e+00,7.439177e+00,9.321751e-01
4980,35,-5.300000e+01,-1.382221e+01,1.635705e+00,7.924287e+00,4.471807e-01
4981,37,-3.100000e+01,-1.381886e+01,1.621569e+00,8.221968e+00,1.498350e-01
4982,2,-1.890000e+02,-1.381531e+01,2.126270e+00,5.741937e-01,7.797964e+00
4983,13,-1.560000e+02,-1.380451e+01,1.872391e+00,3.478019e+00,4.895219e+00
4984,38,-8.000000e+00,-1.380422e+01,1.614915e+00,8.362588e+00,1.067910e-02
4985,38,-9.000000e+00,-1.377754e+01,1.614997e+00,8.362588e+00,1.334720e-02
4986,16,-1.460000e+02,-1.376505e+01,1.828860e+00,4.194971e+00,4.182213e+00
4987,30,-8.700000e+01,-1.375308e+01,1.675898e+00,7.091781e+00,1.286601e+00
4988,38,-1.000000e+01,-1.374790e+01,1.615087e+00,8.362588e+00,1.631090e-02
4989,18,-1.390000e+02,-1.373746e+01,1.802553e+00,4.654818e+00,3.725125e+00
4990,36,-4.400000e+01,-1.373701e+01,1.628770e+00,8.075809e+00,3.041793e-01
4991,37,-3.200000e+01,-1.372289e+01,1.621864e+00,8.221968e+00,1.594321e-01
4992,38,-1.100000e+01,-1.371531e+01,1.615187e+00,8.362588e+00,1.957010e-02
4993,26,-1.070000e+02,-1.370375e+01,1.713082e+00,6.343844e+00,2.039470e+00
4994,33,-6.900000e+01,-1.369771e+01,1.651281e+00,7.605817e+00,7.781001e-01
4995,22,-1.240000e+02,-1.368240e+01,1.755093e+00,5.530095e+00,2.855354e+00
4996,38,-1.200000e+01,-1.367977e+01,1.615295e+00,8.362588e+00,2.312430e-02
4997,23,-1.200000e+02,-1.366786e+01,1.744161e+00,5.739436e+00,2.647467e+00
4998,34,-6.200000e+01,-1.366452e+01,1.643661e+00,7.767570e+00,6.196667e-01
4999,35,-5.400000e+01,-1.365664e+01,1.636224e+00,7.924287e+00,4.637382e-01
5000,21,-1.280000e+02,-1.364838e+01,1.766538e+00,5.316917e+00,3.071934e+00
5001,38,-1.300000e+01,-1.364128e+01,1.615413e+00,8.362588e+00,2.697330e-02
5002,14,-1.530000e+02,-1.364103e+01,1.857775e+00,3.720604e+00,4.668982e+00
5003,1,-1.920000e+02,-1.364015e+01,2.173525e+00,2.888725e-01,8.100801e+00
5004,37,-3.300000e+01,-1.362401e+01,1.622169e+00,8.221968e+00,1.693201e-01
5005,24,-1.160000e+02,-1.360586e+01,1.733724e+00,5.944884e+00,2.448219e+00
5006,36,-4.500000e+01,-1.360063e+01,1.629194e+00,8.075809e+00,3.178174e-01
5007,38,-1.400000e+01,-1.359984e+01,1.615540e+00,8.362588e+00,3.111690e-02
5008,8,-1.720000e+02,-1.359130e+01,1.961536e+00,2.211477e+00,6.183083e+00
5009,32,-7.600000e+01,-1.358312e+01,1.659640e+00,7.439177e+00,9.562005e-01
5010,31,-8.200000e+01,-1.358116e+01,1.667912e+00,7.267788e+00,1.127785e+00
5011,7,-1.750000e+02,-1.358035e+01,1.982761e+00,1.947483e+00,6.448171e+00
5012,9,-1.690000e+02,-1.357412e+01,1.941824e+00,2.471913e+00,5.924364e+00
5013,20,-1.320000e+02,-1.356476e+01,1.778520e+00,5.099950e+00,3.297262e+00
5014,28,-9.800000e+01,-1.355869e+01,1.694460e+00,6.726384e+00,1.671436e+00
5015,38,-1.500000e+01,-1.355547e+01,1.615676e+00,8.362588e+00,3.555450e-02
5016,29,-9.300000e+01,-1.355119e+01,1.685375e+00,6.911275e+00,1.487295e+00
5017,6,-1.780000e+02,-1.354076e+01,2.005801e+00,1.679934e+00,6.719679e+00
5018,10,-1.660000e+02,-1.352938e+01,1.923401e+00,2.728790e+00,5.671961e+00
5019,37,-3.400000e+01,-1.352223e+01,1.622484e+00,8.221968e+00,1.794982e-01
5020,17,-1.430000e+02,-1.351607e+01,1.816251e+00,4.426720e+00,3.975362e+00
5021,38,-1.600000e+01,-1.350815e+01,1.615821e+00,8.362588e+00,4.028590e-02
5022,25,-1.120000e+02,-1.349760e+01,1.723763e+00,6.146377e+00,2.257552e+00
5023,27,-1.030000e+02,-1.349034e+01,1.704085e+00,6.537208e+00,1.867447e+00
5024,35,-5.500000e+01,-1.348824e+01,1.636753e+00,7.924287e+00,4.805778e-01
5025,33,-7.000000e+01,-1.347882e+01,1.651978e+00,7.605817e+00,7.999899e-01
5026,5,-1.810000e+02,-1.347204e+01,2.031083e+00,1.408831e+00,6.997654e+00
5027,30,-8.800000e+01,-1.346981e+01,1.676816e+00,7.091781e+00,1.314927e+00
5028,34,-6.300000e+01,-1.346957e+01,1.644278e+00,7.767570e+00,6.391620e-01
5029,36,-4.600000e+01,-1.346139e+01,1.629628e+00,8.075809e+00,3.317411e-01
5030,38,-1.700000e+01,-1.345791e+01,1.615976e+00,8.362588e+00,4.531060e-02
5031,11,-1.630000e+02,-1.345763e+01,1.906094e+00,2.982104e+00,5.425822e+00
5032,15,-1.500000e+02,-1.345313e+01,1.843870e+00,3.959593e+00,4.448783e+00
5033,0,-1.950000e+02,-1.343370e+01,2.244010e+00,0.000000e+00,8.410319e+00
5034,19,-1.360000e+02,-1.343058e+01,1.791063e+00,4.879239e+00,3.531392e+00
5035,37,-3.500000e+01,-1.341755e+01,1.622809e+00,8.221968e+00,1.899656e-01
5036,38,-1.800000e+01,-1.340473e+01,1.616139e+00,8.362588e+00,5.062820e-02
5037,4,-1.840000e+02,-1.337371e+01,2.059238e+00,1.134173e+00,7.282145e+00
5038,12,-1.600000e+02,-1.335949e+01,1.889768e+00,3.231849e+00,5.185891e+00
5039,38,-1.900000e+01,-1.334863e+01,1.616312e+00,8.362588e+00,5.623820e-02
5040,26,-1.080000e+02,-1.334436e+01,1.714265e+00,6.343844e+00,2.075409e+00
5041,32,-7.700000e+01,-1.334017e+01,1.660420e+00,7.439177e+00,9.804953e-01
5042,36,-4.700000e+01,-1.331931e+01,1.630073e+00,8.075809e+00,3.459493e-01
5043,35,-5.600000e+01,-1.331704e+01,1.637293e+00,7.924287e+00,4.976979e-01
5044,31,-8.300000e+01,-1.331677e+01,1.668767e+00,7.267788e+00,1.154224e+00
5045,37,-3.600000e+01,-1.331000e+01,1.623143e+00,8.221968e+00,2.007212e-01
5046,38,-2.000000e+01,-1.328961e+01,1.616494e+00,8.362588e+00,6.214020e-02
5047,34,-6.400000e+01,-1.327185e+01,1.644907e+00,7.767570e+00,6.589336e-01
5048,33,-7.100000e+01,-1.325719e+01,1.652687e+00,7.605817e+00,8.221521e-01
5049,23,-1.210000e+02,-1.325620e+01,1.745526e+00,5.739436e+00,2.688634e+00
5050,22,-1.250000e+02,-1.325410e+01,1.756515e+00,5.530095e+00,2.898184e+00
5051,29,-9.400000e+01,-1.324637e+01,1.686370e+00,6.911275e+00,1.517777e+00
5052,3,-1.870000e+02,-1.324532e+01,2.091275e+00,8.559607e-01,7.573197e+00
5053,18,-1.400000e+02,-1.324493e+01,1.804198e+00,4.654818e+00,3.774378e+00
5054,16,-1.470000e+02,-1.324153e+01,1.830615e+00,4.194971e+00,4.234565e+00
5055,13,-1.570000e+02,-1.323557e+01,1.874315e+00,3.478019e+00,4.952113e+00
5056,28,-9.900000e+01,-1.323488e+01,1.695521e+00,6.726384e+00,1.703817e+00
5057,38,-2.100000e+01,-1.322768e+01,1.616686e+00,8.362588e+00,6.833350e-02
5058,24,-1.170000e+02,-1.321083e+01,1.735032e+00,5.944884e+00,2.487723e+00
5059,21,-1.290000e+02,-1.320345e+01,1.768018e+00,5.316917e+00,3.116427e+00
5060,37,-3.700000e+01,-1.319957e+01,1.623487e+00,8.221968e+00,2.117641e-01
5061,30,-8.900000e+01,-1.318393e+01,1.677746e+00,7.091781e+00,1.343515e+00
5062,36,-4.800000e+01,-1.317439e+01,1.630529e+00,8.075809e+00,3.604408e-01
5063,38,-2.200000e+01,-1.316283e+01,1.616886e+00,8.362588e+00,7.481780e-02
5064,27,-1.040000e+02,-1.314751e+01,1.705213e+00,6.537208e+00,1.901730e+00
5065,35,-5.700000e+01,-1.314305e+01,1.637843e+00,7.924287e+00,5.150972e-01
